scientificName,scientificNameID,match_type.x,id,date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,orig_name,counts,group,lifeStage,identificationQualifier,identificationRemark,AphiaID,url,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type.y,modified
Pyramimonas grossii,urn:lsid:marinespecies.org:taxname:495352,exact,349,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pyramimonas grossii,7000,Chlorophyta-Prasinophyta,NA,NA,NA,495352,http://www.marinespecies.org/aphia.php?p=taxdetails&id=495352,"Parke, 1949",alternate representation,NA,220,Species,134550,Pyramimonas subg. Trichocystis grossii,"Parke, 1949",134529,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pyramimonas grossii Parke, 1949. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=495352 on 2021-06-22",urn:lsid:marinespecies.org:taxname:495352,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,exact,350,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pyramimonas orientalis,3500,Chlorophyta-Prasinophyta,NA,NA,NA,547692,http://www.marinespecies.org/aphia.php?p=taxdetails&id=547692,"Butcher ex McFadden, Hill & Wetherbee, 1986",accepted,NA,220,Species,547692,Pyramimonas orientalis,"Butcher ex McFadden, Hill & Wetherbee, 1986",134529,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pyramimonas orientalis Butcher ex McFadden, Hill & Wetherbee, 1986. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=547692 on 2021-06-22",urn:lsid:marinespecies.org:taxname:547692,1,NA,NA,NA,NA,exact,2020-11-09T11:38:45.593Z
Protozoa,urn:lsid:marinespecies.org:taxname:5,exact,351,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa,143500,Chlorophyta-Prasinophyta,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,5,http://www.marinespecies.org/aphia.php?p=taxdetails&id=5,"Owen, 1858",accepted,NA,10,Kingdom,5,Protozoa,"Owen, 1858",1,Protozoa,NA,NA,NA,NA,NA,WoRMS (2021). Protozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=5 on 2021-06-22,urn:lsid:marinespecies.org:taxname:5,1,1,1,1,NA,exact,2011-07-29T07:04:15.940Z
Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,exact,352,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Monosiga marina,7000,Choanoflagellata,NA,NA,NA,105643,http://www.marinespecies.org/aphia.php?p=taxdetails&id=105643,"Grøntved, 1952",accepted,NA,220,Species,105643,Monosiga marina,"Grøntved, 1952",105535,Protozoa,Choanozoa,Choanoflagellatea,Craspedida,Codonosigaceae,Monosiga,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Monosiga marina Grøntved, 1952. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=105643 on 2021-06-22",urn:lsid:marinespecies.org:taxname:105643,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Choanozoa,urn:lsid:marinespecies.org:taxname:562870,exact,353,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Choanozoa,45500,Choanoflagellata,NA,Indet.,NA,562870,http://www.marinespecies.org/aphia.php?p=taxdetails&id=562870,"Cavalier-Smith, 1981",accepted,NA,30,Phylum,562870,Choanozoa,"Cavalier-Smith, 1981",582160,Protozoa,Choanozoa,NA,NA,NA,NA,WoRMS (2021). Choanozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=562870 on 2021-06-22,urn:lsid:marinespecies.org:taxname:562870,1,0,1,0,NA,exact,2011-10-14T10:07:31.253Z
Apedinella spinifera,urn:lsid:marinespecies.org:taxname:248098,phonetic,354,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Apidinella spinifera,3500,Chrysophyta,NA,NA,NA,248098,http://www.marinespecies.org/aphia.php?p=taxdetails&id=248098,"(Throndsen) Throndsen, 1971",unaccepted,synonym,220,Species,248097,Apedinella radians,"(Lohmann) P.H.Campbell, 1973",248096,Chromista,Ochrophyta,Dictyochophyceae,Pedinellales,Pedinellaceae,Apedinella,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Apedinella spinifera (Throndsen) Throndsen, 1971. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=248098 on 2021-06-22",urn:lsid:marinespecies.org:taxname:248098,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Myrionecta rubra,urn:lsid:marinespecies.org:taxname:292896,near_1,355,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Myronecta rubra,518,Ciliophora,NA,NA,NA,292896,http://www.marinespecies.org/aphia.php?p=taxdetails&id=292896,"Lohmann, 1908",unaccepted,junior synonym,220,Species,232069,Mesodinium rubrum,"(Lohmann, 1908)",292895,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Myrionecta,"Xu, K.; Agatha, S. & Dolan, J. (2021). World Ciliophora Database. Myrionecta rubra Lohmann, 1908. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=292896 on 2021-06-22",urn:lsid:marinespecies.org:taxname:292896,1,0,0,0,NA,exact,2012-10-26T05:55:40.537Z
Tintinnina,urn:lsid:marinespecies.org:taxname:732976,exact,356,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Tintinnina,148,Ciliophora,NA,Indet.,NA,732976,http://www.marinespecies.org/aphia.php?p=taxdetails&id=732976,"Kofoid & Campbell, 1929",accepted,NA,110,Suborder,732976,Tintinnina,"Kofoid & Campbell, 1929",341353,Chromista,Ciliophora,Oligotrichea,Choreotrichida,NA,NA,"Xu, K.; Agatha, S. & Dolan, J. (2021). World Ciliophora Database. Tintinnina. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=732976 on 2021-06-22",urn:lsid:marinespecies.org:taxname:732976,1,1,1,NA,NA,exact,2013-07-02T07:03:34.350Z
Hillea,urn:lsid:marinespecies.org:taxname:178565,exact,357,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Hillea,80500,Cryptophyta,NA,sp. Indet.,NA,178565,http://www.marinespecies.org/aphia.php?p=taxdetails&id=178565,"Schiller, 1925",accepted,NA,180,Genus,178565,Hillea,"Schiller, 1925",178563,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,Hillea,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Hillea Schiller, 1925. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=178565 on 2021-06-22",urn:lsid:marinespecies.org:taxname:178565,1,1,NA,NA,NA,exact,2011-06-08T05:39:06.100Z
Teleaulax acuta,urn:lsid:marinespecies.org:taxname:106305,exact,358,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax acuta,3500,Cryptophyta,NA,NA,NA,106305,http://www.marinespecies.org/aphia.php?p=taxdetails&id=106305,"(Butcher) D.R.A.Hill, 1991",accepted,NA,220,Species,106305,Teleaulax acuta,"(Butcher) D.R.A.Hill, 1991",106285,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Teleaulax acuta (Butcher) D.R.A.Hill, 1991. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=106305 on 2021-06-22",urn:lsid:marinespecies.org:taxname:106305,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Teleaulax amphioxeia,urn:lsid:marinespecies.org:taxname:106306,near_2,359,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax amphioxiae,10500,Cryptophyta,NA,NA,NA,106306,http://www.marinespecies.org/aphia.php?p=taxdetails&id=106306,"(W.Conrad) D.R.A.Hill, 1992",accepted,NA,220,Species,106306,Teleaulax amphioxeia,"(W.Conrad) D.R.A.Hill, 1992",106285,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Teleaulax amphioxeia (W.Conrad) D.R.A.Hill, 1992. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=106306 on 2021-06-22",urn:lsid:marinespecies.org:taxname:106306,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Teleaulax,urn:lsid:marinespecies.org:taxname:106285,exact,360,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax,105000,Cryptophyta,NA,spp. Indet.,NA,106285,http://www.marinespecies.org/aphia.php?p=taxdetails&id=106285,"Hill, 1991",accepted,NA,180,Genus,106285,Teleaulax,"Hill, 1991",22582,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Teleaulax Hill, 1991. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=106285 on 2021-06-22",urn:lsid:marinespecies.org:taxname:106285,1,NA,NA,NA,NA,exact,2012-07-05T12:00:47.590Z
Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,exact,361,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ciliophrys infusionum,74,Dictyochophyta,NA,NA,NA,375958,http://www.marinespecies.org/aphia.php?p=taxdetails&id=375958,"Cienkowski, 1876",accepted,NA,220,Species,375958,Ciliophrys infusionum,"Cienkowski, 1876",369492,Chromista,Ochrophyta,Dictyochophyceae,Pedinellales,Pedinellaceae,Ciliophrys,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ciliophrys infusionum Cienkowski, 1876. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=375958 on 2021-06-22",urn:lsid:marinespecies.org:taxname:375958,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Dictyocha fibula,urn:lsid:marinespecies.org:taxname:157463,exact,362,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha fibula,74,Dictyochophyta,NA,NA,NA,157463,http://www.marinespecies.org/aphia.php?p=taxdetails&id=157463,"Ehrenberg, 1839",accepted,NA,220,Species,157463,Dictyocha fibula,"Ehrenberg, 1839",157258,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyocha fibula Ehrenberg, 1839&nbsp;&#8224;. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=157463 on 2021-06-22",urn:lsid:marinespecies.org:taxname:157463,1,NA,NA,NA,1,exact,2019-10-04T07:04:14.930Z
Dictyocha octonaria,urn:lsid:marinespecies.org:taxname:341584,exact,363,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha octonaria,148,Dictyochophyta,NA,NA,NA,341584,http://www.marinespecies.org/aphia.php?p=taxdetails&id=341584,"Ehrenberg, 1844",unaccepted,homotypic synonym,220,Species,375970,Octactis octonaria,"(Ehrenberg) Hovasse, 1946",157258,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyocha octonaria Ehrenberg, 1844. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=341584 on 2021-06-22",urn:lsid:marinespecies.org:taxname:341584,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Dictyocha speculum,urn:lsid:marinespecies.org:taxname:157260,exact,364,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha speculum,1184,Dictyochophyta,NA,NA,NA,157260,http://www.marinespecies.org/aphia.php?p=taxdetails&id=157260,"Ehrenberg, 1839",unaccepted,NA,220,Species,1310442,Octactis speculum,"(Ehrenberg) F.H.Chang, J.M.Grieve & J.E.Sutherland, 2017",157258,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyocha speculum Ehrenberg, 1839. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=157260 on 2021-06-22",urn:lsid:marinespecies.org:taxname:157260,1,NA,NA,NA,NA,exact,2019-10-04T07:04:14.930Z
Dictyocha,urn:lsid:marinespecies.org:taxname:157258,exact,365,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha,1110,Dictyochophyta,spores,Indet.,NA,157258,http://www.marinespecies.org/aphia.php?p=taxdetails&id=157258,"Ehrenberg, 1837",accepted,NA,180,Genus,157258,Dictyocha,"Ehrenberg, 1837",157257,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyocha Ehrenberg, 1837. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=157258 on 2021-06-22",urn:lsid:marinespecies.org:taxname:157258,1,NA,NA,NA,NA,exact,2010-08-12T12:41:00.430Z
Alexandrium catenella,urn:lsid:marinespecies.org:taxname:231873,exact,366,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Alexandrium catenella,296,Dinoflagellata,NA,NA,NA,231873,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231873,"(Whedon & Kofoid) Balech, 1985",accepted,NA,220,Species,231873,Alexandrium catenella,"(Whedon & Kofoid) Balech, 1985",109470,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Alexandrium,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Alexandrium catenella (Whedon & Kofoid) Balech, 1985. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=231873 on 2021-06-22",urn:lsid:marinespecies.org:taxname:231873,1,0,0,0,NA,exact,2017-03-02T13:51:38.827Z
Ceratium lineatum,urn:lsid:marinespecies.org:taxname:109963,exact,367,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratium lineatum,222,Dinoflagellata,NA,NA,NA,109963,http://www.marinespecies.org/aphia.php?p=taxdetails&id=109963,"(Ehrenberg) Cleve, 1899",unaccepted,NA,220,Species,837459,Tripos lineatus,"(Ehrenberg) F.Gómez, 2013",109506,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ceratium lineatum (Ehrenberg) Cleve, 1899. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=109963 on 2021-06-22",urn:lsid:marinespecies.org:taxname:109963,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
Ceratium,urn:lsid:marinespecies.org:taxname:109506,exact,368,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratium,74,Dinoflagellata,NA,spp. Indet.,NA,109506,http://www.marinespecies.org/aphia.php?p=taxdetails&id=109506,"F.Schrank, 1793",accepted,NA,180,Genus,109506,Ceratium,"F.Schrank, 1793",109421,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ceratium F.Schrank, 1793. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=109506 on 2021-06-22",urn:lsid:marinespecies.org:taxname:109506,1,NA,1,NA,NA,exact,2021-06-03T10:59:58.167Z
Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,exact,369,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophysis acuminata,370,Dinoflagellata,NA,NA,NA,109603,http://www.marinespecies.org/aphia.php?p=taxdetails&id=109603,"Claparède & Lachmann, 1859",accepted,NA,220,Species,109603,Dinophysis acuminata,"Claparède & Lachmann, 1859",109462,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Dinophysis,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dinophysis acuminata Claparède & Lachmann, 1859. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=109603 on 2021-06-22",urn:lsid:marinespecies.org:taxname:109603,1,NA,0,0,NA,exact,2015-06-26T12:00:51.270Z
Dinophysis fortii,urn:lsid:marinespecies.org:taxname:109624,exact,370,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophysis fortii,74,Dinoflagellata,NA,NA,NA,109624,http://www.marinespecies.org/aphia.php?p=taxdetails&id=109624,"Pavillard, 1924",accepted,NA,220,Species,109624,Dinophysis fortii,"Pavillard, 1924",109462,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Dinophysis,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dinophysis fortii Pavillard, 1924. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=109624 on 2021-06-22",urn:lsid:marinespecies.org:taxname:109624,1,NA,0,0,NA,exact,2018-11-19T08:31:23.413Z
Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,exact,371,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gymnodinium,2368,Dinoflagellata,NA,spp. Indet.,NA,109475,http://www.marinespecies.org/aphia.php?p=taxdetails&id=109475,"F. Stein, 1878",accepted,NA,180,Genus,109475,Gymnodinium,"F. Stein, 1878",109410,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gymnodinium F. Stein, 1878. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=109475 on 2021-06-22",urn:lsid:marinespecies.org:taxname:109475,1,1,1,1,NA,exact,2019-09-06T07:43:12.913Z
Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,exact,372,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gyrodinium,1998,Dinoflagellata,NA,spp. Indet.,NA,109476,http://www.marinespecies.org/aphia.php?p=taxdetails&id=109476,"Kofoid & Swezy, 1921",accepted,NA,180,Genus,109476,Gyrodinium,"Kofoid & Swezy, 1921",109410,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=109476 on 2021-06-22",urn:lsid:marinespecies.org:taxname:109476,1,1,1,NA,NA,exact,2010-08-12T12:41:00.430Z
Katodinium,urn:lsid:marinespecies.org:taxname:109477,exact,373,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Katodinium,962,Dinoflagellata,NA,spp. Indet.,NA,109477,http://www.marinespecies.org/aphia.php?p=taxdetails&id=109477,"Fott, 1957",accepted,NA,180,Genus,109477,Katodinium,"Fott, 1957",577245,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Katodinium Fott, 1957. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=109477 on 2021-06-22",urn:lsid:marinespecies.org:taxname:109477,1,1,1,NA,NA,exact,2018-10-26T06:38:51.050Z
Prorocentrum gracile,urn:lsid:marinespecies.org:taxname:110300,near_2,374,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Prorocentrum gracilis,444,Dinoflagellata,NA,NA,NA,110300,http://www.marinespecies.org/aphia.php?p=taxdetails&id=110300,"F.Schütt, 1895",accepted,NA,220,Species,110300,Prorocentrum gracile,"F.Schütt, 1895",109566,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Prorocentrum gracile F.Schütt, 1895. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=110300 on 2021-06-22",urn:lsid:marinespecies.org:taxname:110300,1,NA,NA,NA,NA,exact,2019-07-09T06:27:58.863Z
Prorocentrum micans,urn:lsid:marinespecies.org:taxname:110303,exact,375,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Prorocentrum micans,148,Dinoflagellata,NA,NA,NA,110303,http://www.marinespecies.org/aphia.php?p=taxdetails&id=110303,"Ehrenberg, 1834",accepted,NA,220,Species,110303,Prorocentrum micans,"Ehrenberg, 1834",109566,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Prorocentrum micans Ehrenberg, 1834. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=110303 on 2021-06-22",urn:lsid:marinespecies.org:taxname:110303,1,1,0,0,NA,exact,2015-06-26T12:00:51.270Z
Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,exact,376,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium steinii,222,Dinoflagellata,NA,NA,NA,110257,http://www.marinespecies.org/aphia.php?p=taxdetails&id=110257,"(Jørgensen, 1899) Balech, 1974",accepted,NA,220,Species,110257,Protoperidinium steinii,"(Jørgensen, 1899) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium steinii (Jørgensen, 1899) Balech, 1974. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=110257 on 2021-06-22",urn:lsid:marinespecies.org:taxname:110257,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,exact,377,2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae,740,Dinoflagellata,resting spores,Indet.,NA,19542,http://www.marinespecies.org/aphia.php?p=taxdetails&id=19542,"Fritsch, 1927",accepted,NA,60,Class,19542,Dinophyceae,"Fritsch, 1927",146203,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dinophyceae. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=19542 on 2021-06-22",urn:lsid:marinespecies.org:taxname:19542,1,1,1,1,NA,exact,2013-11-19T10:27:05.857Z
