eventID,occurrenceID,date,eventDate,minimumDepthInMeters,maximumDepthInMeters,lat,long,scientificName,scientificnameID,taxonRank,lifeStage,identificationRemark,identificationQualifier,measurementValue,occuranceStatus,basisOfRecord,identifiedBy,method
Hakai_phyto_QU39_2020-06-17_5m,Hakai_phyto_QU39_2020-06-17_5m_29,2020-06-17,2020-06-17T17:02:00Z,5,5,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,Indet.,200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-17_5m,Hakai_phyto_QU39_2020-06-17_5m_30,2020-06-17,2020-06-17T17:02:00Z,5,5,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,Indet.,3880,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_1,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Paralia sulcata,urn:lsid:marinespecies.org:taxname:149055,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_2,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_3,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_4,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,171500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_5,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,Indet.,7000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_6,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,2160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_7,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,311500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_8,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,122500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_9,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_10,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,Indet.,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_11,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_12,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Gonyaulax,urn:lsid:marinespecies.org:taxname:109519,Genus,NA,NA,spp. Indet.,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_13,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp. Indet.,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_14,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Lebouridinium glaucum,urn:lsid:marinespecies.org:taxname:1382182,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_15,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp. Indet.,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_16,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,resting spores,NA,Indet.,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_17,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,3500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_18,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Ebria tripartita,urn:lsid:marinespecies.org:taxname:118051,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_19,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,nauplii,NA,Indet.,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_20,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,Indet.,301000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-25_5m,Hakai_phyto_QU39_2020-06-25_5m_21,2020-06-25,2020-06-25T16:34:00Z,5,5,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,Indet.,9084,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_1,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Biddulphia,urn:lsid:marinespecies.org:taxname:148967,Genus,NA,NA,sp. Indet.,186,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_2,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_3,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Paralia sulcata,urn:lsid:marinespecies.org:taxname:149055,Species,NA,NA,NA,434,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_4,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,186,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_5,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Pterosperma,urn:lsid:marinespecies.org:taxname:160595,Genus,NA,NA,spp. Indet.,4376,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_6,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Tetraselmis gracilis,urn:lsid:marinespecies.org:taxname:376152,Species,NA,NA,NA,2188,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_7,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,91896,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_8,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,NA,2188,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_9,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,Indet.,4376,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_10,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,1426,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_11,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,NA,Indet.,1116,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_12,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,111588,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_13,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,59076,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_14,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_15,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,372,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_16,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,Indet.,620,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_17,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_18,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Dinophysis acuta,urn:lsid:marinespecies.org:taxname:109604,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_19,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Gonyaulax,urn:lsid:marinespecies.org:taxname:109519,Genus,NA,NA,spp. Indet.,310,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_20,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp. Indet.,186,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_21,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp. Indet.,744,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_22,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp. Indet.,2188,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_23,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Prorocentrum gracile,urn:lsid:marinespecies.org:taxname:110300,Species,NA,NA,NA,434,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_24,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,Genus,NA,NA,spp. Indet.,372,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_25,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,resting spores,NA,Indet.,682,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_26,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,NA,186,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_27,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,NA,Indet.,992,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_28,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,4376,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_29,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Ebria tripartita,urn:lsid:marinespecies.org:taxname:118051,Species,NA,NA,NA,1116,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_30,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,NA,4376,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_31,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,Indet.,137844,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_32,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Biddulphiales,urn:lsid:marinespecies.org:taxname:148965,Order,NA,NA,Indet.,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_33,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,Indet.,4624,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_34,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,3149720,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_35,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros tenuissimus,urn:lsid:marinespecies.org:taxname:156623,Species,NA,NA,NA,6562,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-06-30_5m,Hakai_phyto_QU39_2020-06-30_5m_36,2020-06-30,2020-06-30T16:47:00Z,5,5,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,Indet.,7192,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_1,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Syringidium bicorne,urn:lsid:marinespecies.org:taxname:573619,Species,NA,NA,NA,124,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_2,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,Species,NA,NA,NA,1054,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_3,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,NA,248,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_4,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,Species,NA,NA,NA,496,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_5,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,Species,NA,NA,NA,558,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_6,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_7,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Fragilariopsis,urn:lsid:marinespecies.org:taxname:149313,Genus,NA,NA,spp. Indet.,124,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_8,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,27986,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_9,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,auxospores,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_10,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_11,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,248,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_12,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,806,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_13,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_14,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_15,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,310,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_16,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,496,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_17,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,29750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_18,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,4278,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_19,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,NA,Indet.,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_20,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,10500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_21,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,14000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_22,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_23,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,930,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_24,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,Indet.,434,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_25,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Tripos fusus,urn:lsid:marinespecies.org:taxname:840626,Species,NA,NA,NA,124,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_26,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,NA,62,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-07-09_5m,Hakai_phyto_QU39_2020-07-09_5m_27,2020-07-09,2020-07-09T16:46:00Z,5,5,50.0307000000001,-125.0992,Dinophysis fortii,urn:lsid:marinespecies.org:taxname:109624,Species,NA,NA,NA,310,Present,HumanObservation,Louis Hobson,Morphology
