action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,mesh_size__um_,net_dim___cm_,net_length__cm_,line_out_depth,pressure_transducer_depth,sample_style,volume,lugols,collected,preserved,analyzed,lab_technician,analyzing_lab,row_flag,quality_level,comments,quality_log
,1545,1,2015-06-03,QUADRA,HAKAI,QOMA;QOMA1;QOMA2,1,QU39,,QPHY53,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2015-06-03T14:10:05.000Z,2015-06-03T20:30:23.000Z,,Natalie;Rebecca;Other,,Collected,Raw,,
,1545,1,2015-06-03,QUADRA,HAKAI,QOMA;QOMA1;QOMA2,1,QU39,,QPHY54,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2015-06-03T14:10:05.000Z,2015-06-03T20:30:23.000Z,,Natalie;Rebecca;Other,,Results,Raw,,1: Sent to Microthalassia at VIU
,1545,1,2015-06-03,QUADRA,HAKAI,QOMA;QOMA1;QOMA2,1,QU39,,QPHY55,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,0,false,2015-06-03T14:10:05.000Z,2015-06-03T20:30:23.000Z,,Natalie;Rebecca;Other,,Collected,Raw,,1: Sample spilt
,1545,1,2015-06-03,QUADRA,HAKAI,QOMA;QOMA1;QOMA2,1,QU39,,QPHY56,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2015-06-03T14:10:05.000Z,2015-06-03T20:30:23.000Z,,Natalie;Rebecca;Other,,Collected,Raw,,
,1562,1,2015-06-05,CALVERT,HAKAI,KWAK;PP;KWAK_PP,1,PRUTH,,CPHY29,M,51.6554,-128.0913,51.6520584900089,-128.102466962616,,,,0,,Grab Sample,250,true,2015-06-05T19:45:40.000Z,2015-06-05T21:55:35.000Z,,,,Results,Technicianm,,1: Checked by Emma
,1562,1,2015-06-05,CALVERT,HAKAI,KWAK;PP;KWAK_PP,1,PRUTH,,CPHY30,M,51.6554,-128.0913,51.6520584900089,-128.102466962616,,,,5,,Grab Sample,250,true,2015-06-05T19:45:40.000Z,2015-06-05T21:55:35.000Z,,,,Results,Technicianm,,1: Checked by Emma
,1562,1,2015-06-05,CALVERT,HAKAI,KWAK;PP;KWAK_PP,1,PRUTH,,CPHY31,M,51.6554,-128.0913,51.6520584900089,-128.102466962616,,,,10,,Grab Sample,250,true,2015-06-05T19:45:40.000Z,2015-06-05T21:55:35.000Z,,,,Results,Technicianm,,1: Checked by Emma
,1562,1,2015-06-05,CALVERT,HAKAI,KWAK;PP;KWAK_PP,1,PRUTH,,CPHY32,M,51.6554,-128.0913,51.6520584900089,-128.102466962616,,,,30,,Grab Sample,250,true,2015-06-05T19:45:40.000Z,2015-06-05T21:55:35.000Z,,,,Results,Technicianm,,1: Checked by Emma
,1659,1,2015-06-10,CALVERT,HAKAI,KWAK_PP;PP,1,PRUTH,,CPHY33,M,51.6554,-128.0913,,,,,,0,,Grab Sample,250,true,2015-06-10T16:33:13.000Z,2015-06-10T21:06:29.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,1659,1,2015-06-10,CALVERT,HAKAI,KWAK_PP;PP,1,PRUTH,,CPHY34,M,51.6554,-128.0913,,,,,,5,,Grab Sample,250,true,2015-06-10T16:33:13.000Z,2015-06-10T21:06:29.000Z,,,,Results,Technicianm,,1: Checked by Emma
,1659,1,2015-06-10,CALVERT,HAKAI,KWAK_PP;PP,1,PRUTH,,CPHY35,M,51.6554,-128.0913,,,,,,10,,Grab Sample,250,true,2015-06-10T16:33:13.000Z,2015-06-10T21:06:29.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,1659,1,2015-06-10,CALVERT,HAKAI,KWAK_PP;PP,1,PRUTH,,CPHY36,M,51.6554,-128.0913,,,,,,30,,Grab Sample,250,true,2015-06-10T16:33:13.000Z,2015-06-10T21:06:29.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,,JSPHY6,M,50.5376399990001,-126.635219998,50.548588,-126.699622,,,,0,,Grab Sample,200,true,2015-06-14T14:52:36.000Z,2015-06-14T22:56:55.000Z,,Lauren Portner;Dylan Smyth;Katie Chan,,Not Available,Technicianm,,1: Meta data checked by BK.2: Sample disposed of; too old
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,,JSPHY7,M,50.5376399990001,-126.635219998,50.548588,-126.699622,,,,5,,Grab Sample,200,true,2015-06-14T14:52:36.000Z,2015-06-14T22:56:55.000Z,,Lauren Portner;Dylan Smyth;Katie Chan,,Submitted,Technicianm,,1: Meta data checked by BK.
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,,JSPHY8,M,50.5376399990001,-126.635219998,50.548588,-126.699622,,,,10,,Grab Sample,200,true,2015-06-14T14:52:36.000Z,2015-06-14T22:56:55.000Z,,Lauren Portner;Dylan Smyth;Katie Chan,,Not Available,Technicianm,,1: Meta data checked by BK.2: Sample disposed of; too old
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,,JSPHY9,M,50.5376399990001,-126.635219998,50.548588,-126.699622,,,,30,,Grab Sample,200,true,2015-06-14T14:52:36.000Z,2015-06-14T22:56:55.000Z,,Lauren Portner;Dylan Smyth;Katie Chan,,Collected,Technicianm,,1: Meta data checked by BK.
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,,JSPHY10,M,50.5376399990001,-126.635219998,50.548588,-126.699622,,,,50,,Grab Sample,200,true,2015-06-14T14:52:36.000Z,2015-06-14T22:56:55.000Z,,Lauren Portner;Dylan Smyth;Katie Chan,,Not Available,Technicianm,,1: Meta data checked by BK.2: Sample disposed of; too old
,1723,1,2015-06-15,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY37,M,51.6554,-128.0913,,,,,,0,,Grab Sample,250,true,2015-06-15T16:30:49.000Z,2015-06-15T18:44:46.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,1723,1,2015-06-15,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY38,M,51.6554,-128.0913,,,,,,5,,Grab Sample,250,true,2015-06-15T16:30:49.000Z,2015-06-15T18:44:46.000Z,,,,Results,Technicianm,,1: Checked by Emma
,1723,1,2015-06-15,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY39,M,51.6554,-128.0913,,,,,,10,,Grab Sample,250,true,2015-06-15T16:30:49.000Z,2015-06-15T18:44:46.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,1723,1,2015-06-15,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY40,M,51.6554,-128.0913,,,,,,30,,Grab Sample,250,true,2015-06-15T16:30:49.000Z,2015-06-15T18:44:46.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,1733,1,2015-06-15,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY57,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2015-06-15T13:51:34.000Z,2015-06-15T17:51:26.000Z,,Natalie;Rebecca,,Results,Raw,,1: Sent to Microthalassia at VIU
,1733,1,2015-06-15,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY58,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2015-06-15T13:51:34.000Z,2015-06-15T17:51:26.000Z,,Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,1733,1,2015-06-15,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY59,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2015-06-15T13:51:34.000Z,2015-06-15T17:51:26.000Z,,Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,1733,1,2015-06-15,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY60,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,false,2015-06-15T13:51:34.000Z,2015-06-15T17:51:26.000Z,,Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,1842,1,2015-06-24,QUADRA,HAKAI,QOMA2;QOMA1;QOMA,1,QU39,,QPHY61,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,false,2015-06-24T15:51:20.000Z,2015-06-24T19:37:20.000Z,,Kate;Rebecca,,Collected,Raw,,
,1842,1,2015-06-24,QUADRA,HAKAI,QOMA2;QOMA1;QOMA,1,QU39,,QPHY62,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,false,2015-06-24T15:51:20.000Z,2015-06-24T19:37:20.000Z,,Kate;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,1842,1,2015-06-24,QUADRA,HAKAI,QOMA2;QOMA1;QOMA,1,QU39,,QPHY63,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,false,2015-06-24T15:51:20.000Z,2015-06-24T19:37:20.000Z,,Kate;Rebecca,,Collected,Raw,,
,1842,1,2015-06-24,QUADRA,HAKAI,QOMA2;QOMA1;QOMA,1,QU39,,QPHY64,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,false,2015-06-24T15:51:20.000Z,2015-06-24T19:37:20.000Z,,Kate;Rebecca,,Collected,Raw,,
,1977,1,2015-06-26,CALVERT,HAKAI,QCSD;KWAK_PP;OTHER;KWAK;PP,1,PRUTH,,CPHY41,M,51.6554,-128.0913,51.655339,-128.090762,,,,0,,Grab Sample,250,true,2015-06-26T16:39:32.000Z,2015-06-26T18:05:10.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,1977,1,2015-06-26,CALVERT,HAKAI,QCSD;KWAK_PP;OTHER;KWAK;PP,1,PRUTH,,CPHY42,M,51.6554,-128.0913,51.655339,-128.090762,,,,5,,Grab Sample,250,true,2015-06-26T16:39:32.000Z,2015-06-26T18:05:10.000Z,,,,Results,Technicianm,,1: Checked by Emma
,1977,1,2015-06-26,CALVERT,HAKAI,QCSD;KWAK_PP;OTHER;KWAK;PP,1,PRUTH,,CPHY44,M,51.6554,-128.0913,51.655339,-128.090762,,,,10,,Grab Sample,250,true,2015-06-26T16:39:32.000Z,2015-06-26T18:05:10.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,1977,1,2015-06-26,CALVERT,HAKAI,QCSD;KWAK_PP;OTHER;KWAK;PP,1,PRUTH,,CPHY43,M,51.6554,-128.0913,51.655339,-128.090762,,,,30,,Grab Sample,250,true,2015-06-26T16:39:32.000Z,2015-06-26T18:05:10.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2124,1,2015-07-01,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY45,M,51.6554,-128.0913,,,,,,0,,Grab Sample,250,true,2015-07-01T16:29:07.000Z,2015-07-01T21:01:19.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2124,1,2015-07-01,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY46,M,51.6554,-128.0913,,,,,,5,,Grab Sample,250,true,2015-07-01T16:29:07.000Z,2015-07-01T21:01:19.000Z,,,,Results,Technicianm,,1: Checked by Emma
,2124,1,2015-07-01,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY47,M,51.6554,-128.0913,,,,,,10,,Grab Sample,250,true,2015-07-01T16:29:07.000Z,2015-07-01T21:01:19.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2124,1,2015-07-01,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY48,M,51.6554,-128.0913,,,,,,30,,Grab Sample,250,true,2015-07-01T16:29:07.000Z,2015-07-01T21:01:19.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2181,1,2015-07-05,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,,JSPHY11,M,50.5480000000001,-126.696,50.548923,-126.695724,,,,0,,Grab Sample,200,true,2015-07-05T15:00:26.000Z,2015-07-05T21:42:05.000Z,,Lauren Portner;Carson White;Mack Bartlett;Dylan Smyth,,Not Available,Technicianm,,1: Meta data checked by BK.2: Sample disposed of; too old
,2181,1,2015-07-05,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,,JSPHY12,M,50.5480000000001,-126.696,50.548923,-126.695724,,,,5,,Grab Sample,200,true,2015-07-05T15:00:26.000Z,2015-07-05T21:42:05.000Z,,Lauren Portner;Carson White;Mack Bartlett;Dylan Smyth,,Submitted,Technicianm,,1: Meta data checked by BK.
,2181,1,2015-07-05,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,,JSPHY13,M,50.5480000000001,-126.696,50.548923,-126.695724,,,,10,,Grab Sample,200,true,2015-07-05T15:00:26.000Z,2015-07-05T21:42:05.000Z,,Lauren Portner;Carson White;Mack Bartlett;Dylan Smyth,,Not Available,Technicianm,,1: Meta data checked by BK.2: Sample disposed of; too old
,2181,1,2015-07-05,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,,JSPHY14,M,50.5480000000001,-126.696,50.548923,-126.695724,,,,30,,Grab Sample,200,true,2015-07-05T15:00:26.000Z,2015-07-05T21:42:05.000Z,,Lauren Portner;Carson White;Mack Bartlett;Dylan Smyth,,Not Available,Technicianm,,1: Meta data checked by BK.2: Sample disposed of; too old
,2181,1,2015-07-05,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,,JSPHY15,M,50.5480000000001,-126.696,50.548923,-126.695724,,,,50,,Grab Sample,200,true,2015-07-05T15:00:26.000Z,2015-07-05T21:42:05.000Z,,Lauren Portner;Carson White;Mack Bartlett;Dylan Smyth,,Not Available,Technicianm,,1: Meta data checked by BK.2: Sample disposed of; too old
,2189,1,2015-07-06,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY49,M,51.6554,-128.0913,51.6553727732433,-128.091278304523,,,,0,,Grab Sample,250,true,2015-07-06T16:04:34.000Z,2015-07-06T21:03:58.000Z,,,,Results,Technicianm,,1: Checked by Emma
,2189,1,2015-07-06,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY50,M,51.6554,-128.0913,51.6553727732433,-128.091278304523,,,,5,,Grab Sample,250,true,2015-07-06T16:04:34.000Z,2015-07-06T21:03:58.000Z,,,,Results,Technicianm,,1: Checked by Emma
,2189,1,2015-07-06,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY51,M,51.6554,-128.0913,51.6553727732433,-128.091278304523,,,,10,,Grab Sample,250,true,2015-07-06T16:04:34.000Z,2015-07-06T21:03:58.000Z,,,,Results,Technicianm,,1: Checked by Emma
,2189,1,2015-07-06,CALVERT,HAKAI,KWAK_PP;PP;KWAK,1,PRUTH,,CPHY52,M,51.6554,-128.0913,51.6553727732433,-128.091278304523,,,,30,,Grab Sample,250,true,2015-07-06T16:04:34.000Z,2015-07-06T21:03:58.000Z,,,,Results,Technicianm,,1: Checked by Emma
,2194,1,2015-07-07,QUADRA,HAKAI,QOMA1;QOMA2;QOMA,1,QU39,,QPHY69,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2015-07-07T13:47:54.000Z,2015-07-07T14:14:34.000Z,,Natalie;Rebecca,,Submitted,Raw,,1: Sent for analysis to Lou Hobson 2018-10-11
,2194,1,2015-07-07,QUADRA,HAKAI,QOMA1;QOMA2;QOMA,1,QU39,,QPHY70,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2015-07-07T13:47:54.000Z,2015-07-07T14:14:34.000Z,,Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2194,1,2015-07-07,QUADRA,HAKAI,QOMA1;QOMA2;QOMA,1,QU39,,QPHY71,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2015-07-07T13:47:54.000Z,2015-07-07T14:14:34.000Z,,Natalie;Rebecca,,Collected,Raw,,
,2194,1,2015-07-07,QUADRA,HAKAI,QOMA1;QOMA2;QOMA,1,QU39,,QPHY72,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2015-07-07T13:47:54.000Z,2015-07-07T14:14:34.000Z,,Natalie;Rebecca,,Collected,Raw,,
,2221,1,2015-07-13,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY151,M,50.1172,-125.2226,,,,,,1,,Grab Sample,200,true,2015-07-13T09:23:45.000Z,2015-07-13T21:10:53.000Z,,Katie;Natalie,,Collected,Raw,,
,2221,1,2015-07-13,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY152,M,50.1172,-125.2226,,,20,50,150,7,,Tow Sample,200,true,2015-07-13T09:23:45.000Z,2015-07-13T21:10:53.000Z,,Katie;Natalie,,Collected,Raw,,
,2278,1,2015-07-16,QUADRA,HAKAI,QOMA1;QOMA2,1,QU38,,QPHY153,M,50.1172,-125.2226,,,,,,1,,Grab Sample,200,true,2015-07-16T20:00:24.000Z,2015-07-16T21:15:46.000Z,,Kate;Katie,,Collected,Raw,,
,2278,1,2015-07-16,QUADRA,HAKAI,QOMA1;QOMA2,1,QU38,,QPHY154,M,50.1172,-125.2226,,,20,50,100,5.5,,Tow Sample,200,false,2015-07-16T20:00:24.000Z,2015-07-16T21:15:46.000Z,,Kate;Katie,,Collected,Raw,,
,2296,1,2015-07-17,CALVERT,HAKAI,KWAK_PP;KWAK;PP,1,PRUTH,,CPHY53,M,51.6554,-128.0913,51.6547995395859,-128.094549611237,,,,0,,Grab Sample,250,true,2015-07-17T16:31:55.000Z,2015-07-17T21:13:50.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2296,1,2015-07-17,CALVERT,HAKAI,KWAK_PP;KWAK;PP,1,PRUTH,,CPHY54,M,51.6554,-128.0913,51.6547995395859,-128.094549611237,,,,5,,Grab Sample,250,true,2015-07-17T16:31:55.000Z,2015-07-17T21:13:50.000Z,,,,Results,Technicianm,,1: Checked by Emma
,2296,1,2015-07-17,CALVERT,HAKAI,KWAK_PP;KWAK;PP,1,PRUTH,,CPHY55,M,51.6554,-128.0913,51.6547995395859,-128.094549611237,,,,10,,Grab Sample,250,true,2015-07-17T16:31:55.000Z,2015-07-17T21:13:50.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2296,1,2015-07-17,CALVERT,HAKAI,KWAK_PP;KWAK;PP,1,PRUTH,,CPHY56,M,51.6554,-128.0913,51.6547995395859,-128.094549611237,,,,30,,Grab Sample,250,true,2015-07-17T16:31:55.000Z,2015-07-17T21:13:50.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2336,1,2015-07-20,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY155,M,50.1172,-125.2226,,,,,,1,,Grab Sample,200,true,2015-07-20T20:30:40.000Z,2015-07-20T22:30:31.000Z,,Katie;Natalie,,Collected,Raw,,
,2336,1,2015-07-20,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY156,M,50.1172,-125.2226,,,20,50,150,7.3,,Tow Sample,200,true,2015-07-20T20:30:40.000Z,2015-07-20T22:30:31.000Z,,Katie;Natalie,,Collected,Raw,,
,2361,1,2015-07-22,CALVERT,HAKAI,KWAK_PP;KWAK,1,PRUTH,,CPHY57,M,51.6554,-128.0913,51.6521416521223,-128.102725472154,,,,0,,Grab Sample,250,true,2015-07-22T16:16:55.000Z,2015-07-22T20:24:11.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2361,1,2015-07-22,CALVERT,HAKAI,KWAK_PP;KWAK,1,PRUTH,,CPHY58,M,51.6554,-128.0913,51.6521416521223,-128.102725472154,,,,5,,Grab Sample,250,true,2015-07-22T16:16:55.000Z,2015-07-22T20:24:11.000Z,,,,Results,Technicianm,,1: Checked by Emma
,2361,1,2015-07-22,CALVERT,HAKAI,KWAK_PP;KWAK,1,PRUTH,,CPHY59,M,51.6554,-128.0913,51.6521416521223,-128.102725472154,,,,10,,Grab Sample,250,true,2015-07-22T16:16:55.000Z,2015-07-22T20:24:11.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2361,1,2015-07-22,CALVERT,HAKAI,KWAK_PP;KWAK,1,PRUTH,,CPHY60,M,51.6554,-128.0913,51.6521416521223,-128.102725472154,,,,30,,Grab Sample,250,true,2015-07-22T16:16:55.000Z,2015-07-22T20:24:11.000Z,,,,Not Available,Technicianm,,1: Checked by Emma
,2360,1,2015-07-22,QUADRA,HAKAI,QOMA1;QOMA2;QOMA,1,QU39,,QPHY147,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2015-07-22T17:05:15.000Z,2015-07-22T20:04:30.000Z,,Kate;Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2360,1,2015-07-22,QUADRA,HAKAI,QOMA1;QOMA2;QOMA,1,QU39,,QPHY148,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2015-07-22T17:05:15.000Z,2015-07-22T20:04:30.000Z,,Kate;Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2360,1,2015-07-22,QUADRA,HAKAI,QOMA1;QOMA2;QOMA,1,QU39,,QPHY149,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2015-07-22T17:05:15.000Z,2015-07-22T20:04:30.000Z,,Kate;Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2360,1,2015-07-22,QUADRA,HAKAI,QOMA1;QOMA2;QOMA,1,QU39,,QPHY150,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2015-07-22T17:05:15.000Z,2015-07-22T20:04:30.000Z,,Kate;Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2477,1,2015-07-27,CALVERT,HAKAI,KWAK;KWAK_PP,1,PRUTH,,CPHY61,M,51.6554,-128.0913,,,,,,0,,Grab Sample,250,true,2015-07-27T16:01:22.000Z,2015-07-27T21:24:24.000Z,,,,Not Available,Technicianm,,1: 30m CHY glass bottle done on different drop. bottled at 9:182: Checked by Emma
,2477,1,2015-07-27,CALVERT,HAKAI,KWAK;KWAK_PP,1,PRUTH,,CPHY62,M,51.6554,-128.0913,,,,,,5,,Grab Sample,250,true,2015-07-27T16:01:22.000Z,2015-07-27T21:24:24.000Z,,,,Results,Technicianm,,1: 30m CHY glass bottle done on different drop. bottled at 9:182: Checked by Emma
,2477,1,2015-07-27,CALVERT,HAKAI,KWAK;KWAK_PP,1,PRUTH,,CPHY63,M,51.6554,-128.0913,,,,,,10,,Grab Sample,250,true,2015-07-27T16:01:22.000Z,2015-07-27T21:24:24.000Z,,,,Not Available,Technicianm,,1: 30m CHY glass bottle done on different drop. bottled at 9:182: Checked by Emma
,2477,1,2015-07-27,CALVERT,HAKAI,KWAK;KWAK_PP,1,PRUTH,,CPHY64,M,51.6554,-128.0913,,,,,,30,,Grab Sample,250,true,2015-07-27T16:01:22.000Z,2015-07-27T21:24:24.000Z,,,,Not Available,Technicianm,,1: 30m CHY glass bottle done on different drop. bottled at 9:182: Checked by Emma
,2475,1,2015-07-27,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY161,M,50.1172,-125.2226,,,,,,0,,Grab Sample,200,true,2015-07-27T19:00:24.000Z,2015-07-27T21:31:26.000Z,,Katie;Natalie,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2475,1,2015-07-27,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY162,M,50.1172,-125.2226,,,20,50,100,8,,Tow Sample,200,true,2015-07-27T19:00:24.000Z,2015-07-27T21:31:26.000Z,,Katie;Natalie,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2510,1,2015-07-28,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY157,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2015-07-28T16:37:45.000Z,2015-07-28T20:24:40.000Z,,Kate;Natalie;Rebecca,,Submitted,Raw,,1: Sent for analysis to Lou Hobson 2018-10-11
,2510,1,2015-07-28,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY158,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2015-07-28T16:49:30.000Z,2015-07-28T20:24:40.000Z,,Kate;Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2510,1,2015-07-28,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY159,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2015-07-28T16:49:30.000Z,2015-07-28T20:24:40.000Z,,Kate;Natalie;Rebecca,,Not Available,Raw,,
,2510,1,2015-07-28,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY160,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2015-07-28T16:49:30.000Z,2015-07-28T20:24:40.000Z,,Kate;Natalie;Rebecca,,Not Available,Raw,,
,2511,1,2015-07-30,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY163,M,50.1172,-125.2226,,,,,,1,,Grab Sample,200,true,2015-07-30T20:15:51.000Z,2015-07-30T21:30:06.000Z,,Katie;Natalie,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2511,1,2015-07-30,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY164,M,50.1172,-125.2226,,,20,50,100,5.5,,Tow Sample,200,true,2015-07-30T20:15:51.000Z,2015-07-30T21:30:06.000Z,,Katie;Natalie,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2512,1,2015-08-04,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY169,M,50.1172,-125.2226,,,,,,0,,Grab Sample,200,true,2015-08-04T17:17:04.000Z,2015-08-04T20:15:51.000Z,,Kate;Katie,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2512,1,2015-08-04,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY170,M,50.1172,-125.2226,,,20,50,100,9,,Tow Sample,200,true,2015-08-04T17:17:04.000Z,2015-08-04T20:15:51.000Z,,Kate;Katie,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2525,1,2015-08-05,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY165,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2015-08-05T14:30:36.000Z,2015-08-05T14:45:48.000Z,,Kate;Katie;Natalie;Rebecca,,Submitted,Raw,,1: Sent for analysis to Lou Hobson 2018-10-11
,2525,1,2015-08-05,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY166,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2015-08-05T14:30:36.000Z,2015-08-05T14:45:48.000Z,,Kate;Katie;Natalie;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,2525,1,2015-08-05,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY167,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2015-08-05T14:30:36.000Z,2015-08-05T14:45:48.000Z,,Kate;Katie;Natalie;Rebecca,,Not Available,Raw,,
,2525,1,2015-08-05,QUADRA,HAKAI,QOMA;QOMA2;QOMA1,1,QU39,,QPHY168,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2015-08-05T14:30:36.000Z,2015-08-05T14:45:48.000Z,,Kate;Katie;Natalie;Rebecca,,Not Available,Raw,,
